,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
15937,30,41376,0.05,0.0,4251025063,7415,Yes,High School or below,Female,Yes,Married,50,\N,3,2,24,Non-technology Related Job,92,CA,188,190,No,No,0.68,6139,682,0,2015,2
15938,46,39404,0.07,0.01,4251042235,7416,Yes,High School or below,Male,Yes,Single,57,\N,2,0,65,Technology Related Job,452,MI,192,50,No,No,0.89,5500,1100,0,2015,1
15939,46,39404,0.07,0.01,4251042235,7416,Yes,High School or below,Male,Yes,Single,57,\N,2,0,65,Technology Related Job,452,MI,192,50,No,No,0.89,7316,1045,0,2015,2
15940,49,94362,0.03,0.01,4251025593,7417,Yes,High School or below,Female,Yes,Married,28,\N,3,2,34,Technology Related Job,129,IA,291,85,No,No,0.42,4808,961,0,2015,1
15941,49,94362,0.03,0.01,4251025593,7417,Yes,High School or below,Female,Yes,Married,28,\N,3,2,34,Technology Related Job,129,IA,291,85,No,No,0.42,3002,500,0,2015,2
15942,51,149319,0.07,0.01,4251015744,7418,Yes,High School or below,Female,Yes,Single,119,\N,0,4,3,Non-technology Related Job,305,CT,390,120,No,No,0.96,5233,581,0,2015,1
15943,51,149319,0.07,0.01,4251015744,7418,Yes,High School or below,Female,Yes,Single,119,\N,0,4,3,Non-technology Related Job,305,CT,390,120,No,No,0.96,3895,649,0,2015,2
15944,53,204277,0.02,0.0,4251069908,7419,Yes,High School or below,Female,Yes,Married,90,\N,2,6,73,Non-technology Related Job,481,WY,490,155,No,Yes,0.49,5879,839,0,2015,1
15945,53,204277,0.02,0.0,4251069908,7419,Yes,High School or below,Female,Yes,Married,90,\N,2,6,73,Non-technology Related Job,481,WY,490,155,No,Yes,0.49,5610,801,0,2015,2
15946,69,202306,0.04,0.02,4251044459,7420,Yes,Bachelor or equivalent,Female,Yes,Single,97,\N,0,4,13,Technology Related Job,341,KY,493,15,No,No,0.7,3372,421,0,2015,1
15947,69,202306,0.04,0.02,4251044459,7420,Yes,Bachelor or equivalent,Female,Yes,Single,97,\N,0,4,13,Technology Related Job,341,KY,493,15,No,No,0.7,5806,645,0,2015,2
15948,71,7263,0.0,0.01,4251038310,7421,Yes,Bachelor or equivalent,Female,No,Married,68,\N,1,6,82,Technology Related Job,18,FL,92,50,No,No,0.23,5023,717,0,2015,1
15949,71,7263,0.0,0.01,4251038310,7421,Yes,Bachelor or equivalent,Female,No,Married,68,\N,1,6,82,Technology Related Job,18,FL,92,50,No,No,0.23,1909,381,0,2015,2
15950,73,62221,0.03,0.01,4251028804,7422,Yes,Master or equivalent,Male,Yes,Single,39,\N,3,0,52,Non-technology Related Job,194,AK,192,84,Yes,Yes,0.76,1156,578,0,2015,1
15951,73,62221,0.03,0.01,4251028804,7422,Yes,Master or equivalent,Male,Yes,Single,39,\N,3,0,52,Non-technology Related Job,194,AK,192,84,Yes,Yes,0.76,6108,763,0,2015,2
15952,75,117178,0.07,0.0,4251013713,7423,Yes,Master or equivalent,Male,Yes,Married,10,\N,0,2,21,Non-technology Related Job,370,VT,291,119,No,No,0.29,3524,881,0,2015,1
15953,75,117178,0.07,0.0,4251013713,7423,Yes,Master or equivalent,Male,Yes,Married,10,\N,0,2,21,Non-technology Related Job,370,VT,291,119,No,No,0.29,211,211,0,2015,2
15954,23,115207,0.01,0.02,4251097978,7424,Yes,High School or below,Male,Yes,Single,17,\N,2,0,62,Technology Related Job,230,HI,294,229,No,No,0.5,2850,712,0,2015,1
15955,23,115207,0.01,0.02,4251097978,7424,Yes,High School or below,Male,Yes,Single,17,\N,2,0,62,Technology Related Job,230,HI,294,229,No,No,0.5,4935,616,0,2015,2
15956,23,115207,0.01,0.02,4251097978,7424,Yes,High School or below,Male,Yes,Single,17,\N,2,0,62,Technology Related Job,230,HI,294,229,No,No,0.5,1030,1030,0,2015,3
15957,25,170165,0.05,0.02,4251073804,7425,No,High School or below,Male,Yes,Married,108,\N,0,2,31,Technology Related Job,406,AR,393,14,No,No,0.03,2438,609,1,2015,1
15958,25,170165,0.05,0.02,4251073804,7425,No,High School or below,Male,Yes,Married,108,\N,0,2,31,Technology Related Job,406,AR,393,14,No,No,0.03,840,840,1,2015,2
15959,27,225122,0.0,0.01,4251083292,7426,Yes,High School or below,Female,Yes,Single,79,\N,1,4,0,Technology Related Job,83,WA,493,49,No,No,0.56,5481,913,0,2015,1
15960,27,225122,0.0,0.01,4251083292,7426,Yes,High School or below,Female,Yes,Single,79,\N,1,4,0,Technology Related Job,83,WA,493,49,No,No,0.56,2165,541,0,2015,2
15961,30,30079,0.04,0.01,4251085729,7427,Yes,High School or below,Female,No,Married,50,\N,2,6,70,Non-technology Related Job,259,RI,92,84,No,No,0.09,2807,561,1,2015,1
15962,30,30079,0.04,0.01,4251085729,7427,Yes,High School or below,Female,No,Married,50,\N,2,6,70,Non-technology Related Job,259,RI,92,84,No,No,0.09,3416,1138,1,2015,2
15963,45,28108,0.06,0.02,4251014087,7428,Yes,High School or below,Female,Yes,Single,57,\N,1,4,10,Technology Related Job,119,CO,95,194,No,No,0.3,4053,810,0,2015,1
15964,45,28108,0.06,0.02,4251014087,7428,Yes,High School or below,Female,Yes,Single,57,\N,1,4,10,Technology Related Job,119,CO,95,194,No,No,0.3,5702,1140,0,2015,2
15965,48,83066,0.02,0.02,4251021683,7429,Yes,Bachelor or equivalent,Female,Yes,Married,28,\N,2,6,79,Technology Related Job,295,WI,195,229,No,No,0.83,4793,1198,0,2015,1
15966,48,83066,0.02,0.02,4251021683,7429,Yes,Bachelor or equivalent,Female,Yes,Married,28,\N,2,6,79,Technology Related Job,295,WI,195,229,No,No,0.83,4300,614,0,2015,2
15967,50,138023,0.05,0.02,4251020038,7430,Yes,Bachelor or equivalent,Male,Yes,Single,119,\N,3,0,49,Technology Related Job,472,SD,294,14,No,No,0.37,5217,745,0,2015,1
15968,50,138023,0.05,0.02,4251020038,7430,Yes,Bachelor or equivalent,Male,Yes,Single,119,\N,3,0,49,Technology Related Job,472,SD,294,14,No,No,0.37,3864,644,0,2015,2
15969,50,138023,0.05,0.02,4251020038,7430,Yes,Bachelor or equivalent,Male,Yes,Single,119,\N,3,0,49,Technology Related Job,472,SD,294,14,No,No,0.37,996,996,0,2015,3
15970,52,192981,0.01,0.01,4251097282,7431,Yes,Bachelor or equivalent,Male,Yes,Married,90,\N,0,2,18,Technology Related Job,148,ND,393,49,No,No,0.9,1695,847,0,2015,1
15971,52,192981,0.01,0.01,4251097282,7431,Yes,Bachelor or equivalent,Male,Yes,Married,90,\N,0,2,18,Technology Related Job,148,ND,393,49,No,No,0.9,1343,447,0,2015,2
15972,14,53881,0.07,0.02,4251067293,7432,Yes,Bachelor or equivalent,Female,Yes,Married,28,\N,2,0,37,Non-technology Related Job,320,OK,90,64,No,No,0.35,4501,750,1,2015,1
15973,14,53881,0.07,0.02,4251067293,7432,Yes,Bachelor or equivalent,Female,Yes,Married,28,\N,2,0,37,Non-technology Related Job,320,OK,90,64,No,No,0.35,5478,913,1,2015,2
15974,70,245967,0.07,0.02,4251036790,7433,Yes,PhD or equivalent,Male,Yes,Married,68,\N,0,2,28,Technology Related Job,184,UT,496,194,No,Yes,0.64,4213,526,0,2015,1
15975,70,245967,0.07,0.02,4251036790,7433,Yes,PhD or equivalent,Male,Yes,Married,68,\N,0,2,28,Technology Related Job,184,UT,496,194,No,Yes,0.64,5485,783,0,2015,2
15976,70,245967,0.07,0.02,4251036790,7433,Yes,PhD or equivalent,Male,Yes,Married,68,\N,0,2,28,Technology Related Job,184,UT,496,194,No,Yes,0.64,1310,1310,0,2015,3
15977,72,50925,0.02,0.02,4251065294,7434,Yes,High School or below,Male,Yes,Single,39,\N,1,4,97,Technology Related Job,360,OK,95,229,No,No,0.17,3542,885,0,2015,1
15978,72,50925,0.02,0.02,4251065294,7434,Yes,High School or below,Male,Yes,Single,39,\N,1,4,97,Technology Related Job,360,OK,95,229,No,No,0.17,5516,1103,0,2015,2
15979,74,105882,0.06,0.02,4251010471,7435,Yes,High School or below,Female,Yes,Single,10,\N,3,6,67,Technology Related Job,37,NH,195,14,No,No,0.7,2999,499,0,2015,1
15980,74,105882,0.06,0.02,4251010471,7435,Yes,High School or below,Female,Yes,Single,10,\N,3,6,67,Technology Related Job,37,NH,195,14,No,No,0.7,872,290,0,2015,2
15981,37,216782,0.04,0.02,4251060608,7436,Yes,High School or below,Male,Yes,Married,67,\N,0,4,85,Non-technology Related Job,209,NM,392,29,No,No,0.16,2894,578,0,2015,1
15982,37,216782,0.04,0.02,4251060608,7436,Yes,High School or below,Male,Yes,Married,67,\N,0,4,85,Non-technology Related Job,209,NM,392,29,No,No,0.16,3040,1013,0,2015,2
15983,39,21740,0.0,0.02,4251070477,7437,Yes,High School or below,Male,Yes,Married,38,\N,1,6,55,Non-technology Related Job,385,MN,491,64,No,No,0.69,2652,663,0,2015,1
15984,39,21740,0.0,0.02,4251070477,7437,Yes,High School or below,Male,Yes,Married,38,\N,1,6,55,Non-technology Related Job,385,MN,491,64,No,No,0.69,3227,645,0,2015,2
15985,27,213826,0.07,0.02,4251080785,7438,Yes,High School or below,Female,No,Married,79,\N,3,0,46,Technology Related Job,249,NM,397,194,No,No,0.97,2157,539,0,2015,1
15986,27,213826,0.07,0.02,4251080785,7438,Yes,High School or below,Female,No,Married,79,\N,3,0,46,Technology Related Job,249,NM,397,194,No,No,0.97,1283,427,0,2015,2
15987,29,18783,0.03,0.02,4251044981,7439,Yes,Bachelor or equivalent,Male,Yes,Single,50,\N,1,2,15,Technology Related Job,426,MN,496,229,No,No,0.5,2960,422,0,2015,1
15988,29,18783,0.03,0.02,4251044981,7439,Yes,Bachelor or equivalent,Male,Yes,Single,50,\N,1,2,15,Technology Related Job,426,MN,496,229,No,No,0.5,81,81,0,2015,2
15989,59,129684,0.01,0.02,4251028596,7440,Yes,Bachelor or equivalent,Female,Yes,Single,107,\N,2,0,34,Non-technology Related Job,98,MO,193,244,No,No,0.96,2982,426,0,2015,1
15990,59,129684,0.01,0.02,4251028596,7440,Yes,Bachelor or equivalent,Female,Yes,Single,107,\N,2,0,34,Non-technology Related Job,98,MO,193,244,No,No,0.96,7357,613,0,2015,2
15991,61,184641,0.04,0.02,4251050327,7441,Yes,Bachelor or equivalent,Female,Yes,Married,78,\N,3,2,3,Non-technology Related Job,274,LA,292,29,No,No,0.49,6300,900,0,2015,1
15992,61,184641,0.04,0.02,4251050327,7441,Yes,Bachelor or equivalent,Female,Yes,Married,78,\N,3,2,3,Non-technology Related Job,274,LA,292,29,No,No,0.49,3789,947,0,2015,2
15993,63,239599,0.0,0.02,4251041322,7442,Yes,Bachelor or equivalent,Male,Yes,Single,49,\N,0,4,72,Non-technology Related Job,450,HI,392,64,No,No,0.02,1295,647,0,2015,1
15994,63,239599,0.0,0.02,4251041322,7442,Yes,Bachelor or equivalent,Male,Yes,Single,49,\N,0,4,72,Non-technology Related Job,450,HI,392,64,No,No,0.02,1282,641,0,2015,2
15995,63,239599,0.0,0.02,4251041322,7442,Yes,Bachelor or equivalent,Male,Yes,Single,49,\N,0,4,72,Non-technology Related Job,450,HI,392,64,No,No,0.02,529,529,0,2015,3
15996,51,181685,0.0,0.02,4251013660,7443,Yes,Master or equivalent,Female,Yes,Single,89,\N,3,6,64,Technology Related Job,314,LA,297,194,No,No,0.31,2855,713,0,2015,1
15997,51,181685,0.0,0.02,4251013660,7443,Yes,Master or equivalent,Female,Yes,Single,89,\N,3,6,64,Technology Related Job,314,LA,297,194,No,No,0.31,2197,732,0,2015,2
15998,13,42585,0.06,0.03,4251065784,7444,Yes,PhD or equivalent,Male,No,Single,27,\N,0,4,82,Non-technology Related Job,487,MD,494,209,No,No,0.76,6316,789,0,2015,1
15999,13,42585,0.06,0.03,4251065784,7444,Yes,PhD or equivalent,Male,No,Single,27,\N,0,4,82,Non-technology Related Job,487,MD,494,209,No,No,0.76,5787,826,0,2015,2
16000,16,97542,0.01,0.02,4251028833,7445,No,High School or below,Male,Yes,Married,118,\N,1,6,52,Non-technology Related Job,163,IL,94,244,No,No,0.29,4528,754,0,2015,1
16001,16,97542,0.01,0.02,4251028833,7445,No,High School or below,Male,Yes,Married,118,\N,1,6,52,Non-technology Related Job,163,IL,94,244,No,No,0.29,2309,461,0,2015,2
16002,18,152500,0.05,0.02,4251099450,7446,Yes,High School or below,Female,Yes,Single,89,\N,3,0,21,Non-technology Related Job,339,CA,193,29,No,Yes,0.82,6822,758,0,2015,1
16003,18,152500,0.05,0.02,4251099450,7446,Yes,High School or below,Female,Yes,Single,89,\N,3,0,21,Non-technology Related Job,339,CA,193,29,No,Yes,0.82,9806,980,0,2015,2
16004,20,207457,0.01,0.02,4251025401,7447,Yes,High School or below,Female,Yes,Married,60,\N,0,2,90,Non-technology Related Job,16,WV,292,64,No,No,0.35,2961,740,0,2015,1
16005,20,207457,0.01,0.02,4251025401,7447,Yes,High School or below,Female,Yes,Married,60,\N,0,2,90,Non-technology Related Job,16,WV,292,64,No,No,0.35,1196,598,0,2015,2
16006,20,207457,0.01,0.02,4251025401,7447,Yes,High School or below,Female,Yes,Married,60,\N,0,2,90,Non-technology Related Job,16,WV,292,64,No,No,0.35,1259,1259,0,2015,3
16007,36,205486,0.03,0.03,4251037011,7448,Yes,High School or below,Female,Yes,Single,67,\N,2,0,31,Non-technology Related Job,376,IA,296,174,No,No,0.57,2165,541,1,2015,1
16008,36,205486,0.03,0.03,4251037011,7448,Yes,High School or below,Female,Yes,Single,67,\N,2,0,31,Non-technology Related Job,376,IA,296,174,No,No,0.57,5994,666,1,2015,2
16009,38,10444,0.06,0.03,4251030476,7449,Yes,High School or below,Female,Yes,Married,38,\N,0,2,0,Non-technology Related Job,52,CT,395,209,Yes,Yes,0.1,8288,828,0,2015,1
16010,38,10444,0.06,0.03,4251030476,7449,Yes,High School or below,Female,Yes,Married,38,\N,0,2,0,Non-technology Related Job,52,CT,395,209,Yes,Yes,0.1,6599,733,0,2015,2
16011,40,65401,0.02,0.02,4251098806,7450,Yes,Bachelor or equivalent,Female,No,Single,9,\N,1,4,69,Non-technology Related Job,228,WY,494,244,No,No,0.63,9280,928,1,2015,1
16012,40,65401,0.02,0.02,4251098806,7450,Yes,Bachelor or equivalent,Female,No,Single,9,\N,1,4,69,Non-technology Related Job,228,WY,494,244,No,No,0.63,1885,471,1,2015,2
16013,42,120359,0.05,0.02,4251061023,7451,Yes,Bachelor or equivalent,Male,Yes,Married,100,\N,2,6,39,Non-technology Related Job,404,TX,93,29,No,No,0.16,5324,665,0,2015,1
16014,42,120359,0.05,0.02,4251061023,7451,Yes,Bachelor or equivalent,Male,Yes,Married,100,\N,2,6,39,Non-technology Related Job,404,TX,93,29,No,No,0.16,3489,872,0,2015,2
16015,58,118388,0.0,0.0,4251090155,7452,Yes,Bachelor or equivalent,Female,Yes,Single,107,\N,1,4,79,Technology Related Job,265,FL,97,139,No,No,0.37,6069,758,0,2015,1
16016,58,118388,0.0,0.0,4251090155,7452,Yes,Bachelor or equivalent,Female,Yes,Single,107,\N,1,4,79,Technology Related Job,265,FL,97,139,No,No,0.37,5144,1028,0,2015,2
16017,60,173345,0.03,0.03,4251015608,7453,Yes,Master or equivalent,Male,Yes,Married,78,\N,2,6,49,Non-technology Related Job,441,AK,196,174,No,No,0.9,2483,620,0,2015,1
16018,60,173345,0.03,0.03,4251015608,7453,Yes,Master or equivalent,Male,Yes,Married,78,\N,2,6,49,Non-technology Related Job,441,AK,196,174,No,No,0.9,3569,713,0,2015,2
16019,62,228302,0.07,0.03,4251083956,7454,Yes,Master or equivalent,Male,Yes,Single,49,\N,3,0,18,Non-technology Related Job,117,VT,295,209,No,No,0.43,3630,726,0,2015,1
16020,62,228302,0.07,0.03,4251083956,7454,Yes,Master or equivalent,Male,Yes,Single,49,\N,3,0,18,Non-technology Related Job,117,VT,295,209,No,No,0.43,3327,665,0,2015,2
16021,65,33260,0.02,0.02,4251068682,7455,Yes,PhD or equivalent,Female,Yes,Married,20,\N,0,2,87,Non-technology Related Job,293,OR,395,244,No,No,0.96,4770,954,0,2015,1
16022,65,33260,0.02,0.02,4251068682,7455,Yes,PhD or equivalent,Female,Yes,Married,20,\N,0,2,87,Non-technology Related Job,293,OR,395,244,No,No,0.96,3663,732,0,2015,2
16023,13,31289,0.04,0.0,4251066477,7456,Yes,High School or below,Male,Yes,Single,27,\N,3,0,28,Technology Related Job,153,AR,398,104,No,No,0.17,7519,751,0,2015,1
16024,13,31289,0.04,0.0,4251066477,7456,Yes,High School or below,Male,Yes,Single,27,\N,3,0,28,Technology Related Job,153,AR,398,104,No,No,0.17,899,299,0,2015,2
16025,15,86246,0.0,0.0,4251080067,7457,Yes,High School or below,Female,No,Married,118,\N,0,2,97,Non-technology Related Job,330,WA,497,139,No,No,0.7,11485,957,0,2015,1
16026,15,86246,0.0,0.0,4251080067,7457,Yes,High School or below,Female,No,Married,118,\N,0,2,97,Non-technology Related Job,330,WA,497,139,No,No,0.7,6376,1062,0,2015,2
16027,17,141204,0.04,0.03,4251093325,7458,Yes,High School or below,Female,Yes,Single,89,\N,1,4,66,Non-technology Related Job,6,RI,97,174,No,No,0.23,3184,636,0,2015,1
16028,17,141204,0.04,0.03,4251093325,7458,Yes,High School or below,Female,Yes,Single,89,\N,1,4,66,Non-technology Related Job,6,RI,97,174,No,No,0.23,187,187,0,2015,2
16029,19,196161,0.07,0.03,4251033542,7459,Yes,High School or below,Male,Yes,Married,60,\N,3,6,36,Non-technology Related Job,182,NY,196,209,No,No,0.76,5641,805,0,2015,1
16030,19,196161,0.07,0.03,4251033542,7459,Yes,High School or below,Male,Yes,Married,60,\N,3,6,36,Non-technology Related Job,182,NY,196,209,No,No,0.76,1269,634,0,2015,2
16031,35,194190,0.01,0.0,4251066322,7460,Yes,Bachelor or equivalent,Female,Yes,Single,67,\N,1,4,76,Technology Related Job,42,WI,199,69,No,Yes,0.98,3573,714,0,2015,2
16032,37,249148,0.05,0.0,4251055186,7461,Yes,Bachelor or equivalent,Male,No,Married,38,\N,2,6,46,Technology Related Job,219,TN,299,104,No,No,0.51,2160,1080,0,2015,1
16033,39,54105,0.01,0.03,4251043429,7462,Yes,Bachelor or equivalent,Male,Yes,Single,9,\N,0,0,15,Non-technology Related Job,395,ND,398,139,No,No,0.04,4500,900,0,2015,1
16034,39,54105,0.01,0.03,4251043429,7462,Yes,Bachelor or equivalent,Male,Yes,Single,9,\N,0,0,15,Non-technology Related Job,395,ND,398,139,No,No,0.04,2255,563,0,2015,2
16035,41,109062,0.04,0.03,4251030207,7463,Yes,Bachelor or equivalent,Male,No,Married,100,\N,1,2,84,Non-technology Related Job,71,NE,497,174,No,No,0.57,3370,842,0,2015,1
16036,41,109062,0.04,0.03,4251030207,7463,Yes,Bachelor or equivalent,Male,No,Married,100,\N,1,2,84,Non-technology Related Job,71,NE,497,174,No,No,0.57,3289,657,0,2015,2
16037,72,219963,0.02,0.03,4251041166,7464,Yes,Master or equivalent,Female,Yes,Married,38,\N,2,0,3,Others,243,NH,194,189,No,No,0.02,1661,415,0,2015,1
16038,72,219963,0.02,0.03,4251041166,7464,Yes,Master or equivalent,Female,Yes,Married,38,\N,2,0,3,Others,243,NH,194,189,No,No,0.02,2499,499,0,2015,2
16039,59,162049,0.02,0.0,4251098557,7465,Yes,High School or below,Male,Yes,Married,78,\N,0,2,94,Technology Related Job,107,OK,100,69,No,No,0.31,1558,519,0,2015,1
16040,59,162049,0.02,0.0,4251098557,7465,Yes,High School or below,Male,Yes,Married,78,\N,0,2,94,Technology Related Job,107,OK,100,69,No,No,0.31,3083,616,0,2015,2
16041,62,217006,0.05,0.0,4251038783,7466,Yes,High School or below,Female,Yes,Single,49,\N,2,4,63,Technology Related Job,284,NH,199,104,No,No,0.84,4555,911,0,2015,1
16042,62,217006,0.05,0.0,4251038783,7466,Yes,High School or below,Female,Yes,Single,49,\N,2,4,63,Technology Related Job,284,NH,199,104,No,No,0.84,2264,566,0,2015,2
16043,64,21964,0.01,0.03,4251069814,7467,Yes,High School or below,Female,No,Married,20,\N,3,6,33,Non-technology Related Job,460,MI,299,139,No,No,0.37,2565,513,0,2015,1
16044,64,21964,0.01,0.03,4251069814,7467,Yes,High School or below,Female,No,Married,20,\N,3,6,33,Non-technology Related Job,460,MI,299,139,No,No,0.37,8988,898,0,2015,2
16045,26,132864,0.07,0.0,4251041085,7468,Yes,High School or below,Male,Yes,Married,78,\N,0,4,51,Non-technology Related Job,132,MN,496,154,No,No,0.83,3303,825,1,2015,1
16046,26,132864,0.07,0.0,4251041085,7468,Yes,High School or below,Male,Yes,Married,78,\N,0,4,51,Non-technology Related Job,132,MN,496,154,No,No,0.83,6747,963,1,2015,2
16047,28,187822,0.03,0.03,4251028919,7469,Yes,High School or below,Female,Yes,Single,48,\N,1,6,21,Others,309,KS,95,189,No,No,0.36,4227,704,0,2015,1
16048,28,187822,0.03,0.03,4251028919,7469,Yes,High School or below,Female,Yes,Single,48,\N,1,6,21,Others,309,KS,95,189,No,No,0.36,2227,556,0,2015,2
16049,28,187822,0.03,0.03,4251028919,7469,Yes,High School or below,Female,Yes,Single,48,\N,1,6,21,Others,309,KS,95,189,No,No,0.36,1234,1234,0,2015,3
16050,16,129908,0.02,0.0,4251058392,7470,Yes,Bachelor or equivalent,Male,Yes,Single,89,\N,0,0,12,Technology Related Job,173,MS,1,69,No,No,0.64,1377,688,0,2015,1
16051,16,129908,0.02,0.0,4251058392,7470,Yes,Bachelor or equivalent,Male,Yes,Single,89,\N,0,0,12,Technology Related Job,173,MS,1,69,No,No,0.64,3364,480,0,2015,2
16052,18,184865,0.06,0.0,4251087549,7471,Yes,Bachelor or equivalent,Male,Yes,Single,60,\N,1,2,81,Technology Related Job,349,KS,100,104,No,Yes,0.18,4434,633,0,2015,1
16053,18,184865,0.06,0.0,4251087549,7471,Yes,Bachelor or equivalent,Male,Yes,Single,60,\N,1,2,81,Technology Related Job,349,KS,100,104,No,Yes,0.18,3653,913,0,2015,2
16054,49,45765,0.04,0.0,4251034586,7472,Yes,Bachelor or equivalent,Female,Yes,Married,117,\N,2,0,0,Non-technology Related Job,21,LA,297,119,No,No,0.63,2631,657,0,2015,1
16055,49,45765,0.04,0.0,4251034586,7472,Yes,Bachelor or equivalent,Female,Yes,Married,117,\N,2,0,0,Non-technology Related Job,21,LA,297,119,No,No,0.63,4687,468,0,2015,2
16056,49,45765,0.04,0.0,4251034586,7472,Yes,Bachelor or equivalent,Female,Yes,Married,117,\N,2,0,0,Non-technology Related Job,21,LA,297,119,No,No,0.63,6,6,0,2015,3
16057,51,100723,0.0,0.0,4251048164,7473,Yes,Bachelor or equivalent,Male,No,Married,88,\N,0,2,69,Non-technology Related Job,197,HI,396,154,No,Yes,0.16,2661,887,0,2015,1
16058,51,100723,0.0,0.0,4251048164,7473,Yes,Bachelor or equivalent,Male,No,Married,88,\N,0,2,69,Non-technology Related Job,197,HI,396,154,No,Yes,0.16,4899,979,0,2015,2
16059,53,155680,0.03,0.03,4251071382,7474,Yes,Bachelor or equivalent,Male,Yes,Single,59,\N,1,4,39,Others,374,AZ,496,189,No,No,0.69,2138,712,0,2015,1
16060,53,155680,0.03,0.03,4251071382,7474,Yes,Bachelor or equivalent,Male,Yes,Single,59,\N,1,4,39,Others,374,AZ,496,189,No,No,0.69,1887,471,0,2015,2
16061,40,97766,0.03,0.0,4251083901,7475,Yes,PhD or equivalent,Female,Yes,Single,99,\N,3,6,30,Technology Related Job,238,HI,401,69,No,No,0.98,3951,790,0,2015,1
16062,40,97766,0.03,0.0,4251083901,7475,Yes,PhD or equivalent,Female,Yes,Single,99,\N,3,6,30,Technology Related Job,238,HI,401,69,No,No,0.98,3458,691,0,2015,2
16063,71,208667,0.01,0.01,4251059684,7476,Yes,High School or below,Male,Yes,Single,37,\N,1,4,48,Non-technology Related Job,410,IL,98,84,No,Yes,0.43,3901,780,0,2015,1
16064,71,208667,0.01,0.01,4251059684,7476,Yes,High School or below,Male,Yes,Single,37,\N,1,4,48,Non-technology Related Job,410,IL,98,84,No,Yes,0.43,1708,569,0,2015,2
16065,73,13624,0.05,0.0,4251030097,7477,Yes,High School or below,Male,Yes,Married,8,\N,2,6,18,Non-technology Related Job,86,CA,198,119,No,No,0.97,2876,719,0,2015,1
