,Unnamed: 0,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration
16818,16818,42,121680,0.02,0.03,4251053278,7824,Yes,Bachelor or equivalent,Female,Yes,Single,111,0,5,47,Non-technology Related Job,357,MI,442,46,No,No,0.63,2514,502
16819,16819,44,176637,0.05,0.03,4251061885,7825,Yes,Bachelor or equivalent,Male,Yes,Single,82,2,0,16,Non-technology Related Job,33,IA,42,81,No,No,0.16,6053,1008
16820,16820,44,176637,0.05,0.03,4251061885,7825,Yes,Bachelor or equivalent,Male,Yes,Single,82,2,0,16,Non-technology Related Job,33,IA,42,81,No,No,0.16,1777,444
16821,16821,44,176637,0.05,0.03,4251061885,7825,Yes,Bachelor or equivalent,Male,Yes,Single,82,2,0,16,Non-technology Related Job,33,IA,42,81,No,No,0.16,986,986
16822,16822,47,231594,0.01,0.02,4251052796,7826,Yes,Master or equivalent,Male,Yes,Married,53,3,2,86,Non-technology Related Job,209,CT,141,116,No,No,0.69,2933,366
16823,16823,47,231594,0.01,0.02,4251052796,7826,Yes,Master or equivalent,Male,Yes,Married,53,3,2,86,Non-technology Related Job,209,CT,141,116,No,No,0.69,5874,652
16824,16824,49,36552,0.05,0.02,4251058655,7827,Yes,Master or equivalent,Female,Yes,Single,24,0,4,55,Non-technology Related Job,386,WY,240,151,No,No,0.22,5466,607
16825,16825,49,36552,0.05,0.02,4251058655,7827,Yes,Master or equivalent,Female,Yes,Single,24,0,4,55,Non-technology Related Job,386,WY,240,151,No,No,0.22,1060,1060
16826,16826,65,34581,0.07,0.03,4251024694,7828,Yes,High School or below,Male,Yes,Married,31,3,1,96,Non-technology Related Job,246,KY,244,11,No,No,0.43,3177,1059
16827,16827,65,34581,0.07,0.03,4251024694,7828,Yes,High School or below,Male,Yes,Married,31,3,1,96,Non-technology Related Job,246,KY,244,11,No,No,0.43,3375,675
16828,16828,67,89538,0.02,0.03,4251054028,7829,Yes,High School or below,Female,No,Single,2,0,4,65,Non-technology Related Job,422,FL,343,46,No,No,0.96,8315,692
16829,16829,67,89538,0.02,0.03,4251054028,7829,Yes,High School or below,Female,No,Single,2,0,4,65,Non-technology Related Job,422,FL,343,46,No,No,0.96,6722,960
16830,16830,69,144496,0.06,0.03,4251079731,7830,Yes,High School or below,Female,Yes,Married,93,1,6,34,Non-technology Related Job,98,AK,442,81,No,No,0.5,7451,931
16831,16831,69,144496,0.06,0.03,4251079731,7830,Yes,High School or below,Female,Yes,Married,93,1,6,34,Non-technology Related Job,98,AK,442,81,No,No,0.5,3422,1140
16832,16832,71,199453,0.01,0.02,4251069691,7831,Yes,High School or below,Female,Yes,Single,64,2,0,4,Non-technology Related Job,274,VT,41,116,No,No,0.03,5851,975
16833,16833,71,199453,0.01,0.02,4251069691,7831,Yes,High School or below,Female,Yes,Single,64,2,0,4,Non-technology Related Job,274,VT,41,116,No,No,0.03,4254,1063
16834,16834,19,197482,0.03,0.0,4251095730,7832,Yes,High School or below,Female,Yes,Married,71,1,5,44,Non-technology Related Job,135,HI,45,226,No,No,0.24,1670,835
16835,16835,19,197482,0.03,0.0,4251095730,7832,Yes,High School or below,Female,Yes,Married,71,1,5,44,Non-technology Related Job,135,HI,45,226,No,No,0.24,5928,741
16836,16836,19,197482,0.03,0.0,4251095730,7832,Yes,High School or below,Female,Yes,Married,71,1,5,44,Non-technology Related Job,135,HI,45,226,No,No,0.24,390,390
16837,16837,21,2440,0.07,0.03,4251035052,7833,Yes,Bachelor or equivalent,Female,Yes,Single,42,2,0,13,Non-technology Related Job,311,AR,144,11,No,No,0.77,6055,605
16838,16838,23,57397,0.03,0.03,4251079441,7834,Yes,Bachelor or equivalent,Male,Yes,Married,13,3,2,83,Non-technology Related Job,487,WA,243,46,No,No,0.3,4317,1079
16839,16839,23,57397,0.03,0.03,4251079441,7834,Yes,Bachelor or equivalent,Male,Yes,Married,13,3,2,83,Non-technology Related Job,487,WA,243,46,No,No,0.3,1538,769
16840,16840,23,57397,0.03,0.03,4251079441,7834,Yes,Bachelor or equivalent,Male,Yes,Married,13,3,2,83,Non-technology Related Job,487,WA,243,46,No,No,0.3,963,963
16841,16841,26,112354,0.06,0.03,4251020314,7835,Yes,Bachelor or equivalent,Male,No,Single,104,1,4,52,Non-technology Related Job,163,RI,343,81,No,No,0.83,3521,880
16842,16842,26,112354,0.06,0.03,4251020314,7835,Yes,Bachelor or equivalent,Male,No,Single,104,1,4,52,Non-technology Related Job,163,RI,343,81,No,No,0.83,2574,858
16843,16843,26,112354,0.06,0.03,4251020314,7835,Yes,Bachelor or equivalent,Male,No,Single,104,1,4,52,Non-technology Related Job,163,RI,343,81,No,No,0.83,1762,587
16844,16844,41,110383,0.0,0.0,4251079654,7836,Yes,Master or equivalent,Male,No,Married,111,3,1,93,Technology Related Job,23,CO,346,191,No,Yes,0.04,1434,717
16845,16845,41,110383,0.0,0.0,4251079654,7836,Yes,Master or equivalent,Male,No,Married,111,3,1,93,Technology Related Job,23,CO,346,191,No,Yes,0.04,666,333
16846,16846,44,165341,0.04,0.0,4251051335,7837,Yes,Master or equivalent,Male,Yes,Single,82,0,4,62,Non-technology Related Job,200,WI,445,226,No,No,0.57,1517,505
16847,16847,44,165341,0.04,0.0,4251051335,7837,Yes,Master or equivalent,Male,Yes,Single,82,0,4,62,Non-technology Related Job,200,WI,445,226,No,No,0.57,4313,862
16848,16848,46,220298,0.0,0.03,4251094193,7838,Yes,High School or below,Female,Yes,Married,53,2,6,31,Non-technology Related Job,376,SD,45,11,No,No,0.1,5606,934
16849,16849,46,220298,0.0,0.03,4251094193,7838,Yes,High School or below,Female,Yes,Married,53,2,6,31,Non-technology Related Job,376,SD,45,11,No,No,0.1,5294,882
16850,16850,48,25256,0.03,0.03,4251085953,7839,Yes,High School or below,Female,Yes,Single,24,3,0,1,Non-technology Related Job,52,ND,144,46,No,No,0.63,8592,781
16851,16851,48,25256,0.03,0.03,4251085953,7839,Yes,High School or below,Female,Yes,Single,24,3,0,1,Non-technology Related Job,52,ND,144,46,No,No,0.63,2307,461
16852,16852,78,136156,0.01,0.03,4251096550,7840,Yes,High School or below,Male,Yes,Single,82,0,6,19,Others,225,OK,341,61,No,No,0.09,3383,845
16853,16853,78,136156,0.01,0.03,4251096550,7840,Yes,High School or below,Male,Yes,Single,82,0,6,19,Others,225,OK,341,61,No,No,0.09,2527,842
16854,16854,66,78242,0.01,0.0,4251044445,7841,No,High School or below,Female,Yes,Single,2,2,0,10,Technology Related Job,89,UT,247,191,No,No,0.37,3264,466
16855,16855,66,78242,0.01,0.0,4251044445,7841,No,High School or below,Female,Yes,Single,2,2,0,10,Technology Related Job,89,UT,247,191,No,No,0.37,4953,550
16856,16856,68,133200,0.04,0.0,4251015395,7842,Yes,High School or below,Male,No,Married,93,0,2,80,Non-technology Related Job,265,OK,346,226,No,No,0.91,2392,478
16857,16857,68,133200,0.04,0.0,4251015395,7842,Yes,High School or below,Male,No,Married,93,0,2,80,Non-technology Related Job,265,OK,346,226,No,No,0.91,4357,726
16858,16858,70,188157,0.0,0.03,4251075090,7843,Yes,High School or below,Male,Yes,Single,64,1,4,49,Non-technology Related Job,441,NH,445,11,No,No,0.44,6052,756
16859,16859,70,188157,0.0,0.03,4251075090,7843,Yes,High School or below,Male,Yes,Single,64,1,4,49,Non-technology Related Job,441,NH,445,11,No,No,0.44,5265,1053
16860,16860,33,49057,0.06,0.0,4251054281,7844,Yes,Bachelor or equivalent,Female,Yes,Single,2,2,2,68,Others,113,NM,142,26,No,No,0.89,6218,690
16861,16861,33,49057,0.06,0.0,4251054281,7844,Yes,Bachelor or equivalent,Female,Yes,Single,2,2,2,68,Others,113,NM,142,26,No,No,0.89,3680,736
16862,16862,35,104015,0.02,0.03,4251098459,7845,Yes,Bachelor or equivalent,Female,Yes,Married,92,3,4,37,Others,290,MN,242,61,No,No,0.42,4706,784
16863,16863,35,104015,0.02,0.03,4251098459,7845,Yes,Bachelor or equivalent,Female,Yes,Married,92,3,4,37,Others,290,MN,242,61,No,No,0.42,2673,891
16864,16864,22,46101,0.01,0.0,4251076520,7846,Yes,Master or equivalent,Male,Yes,Married,13,2,6,28,Non-technology Related Job,154,NM,147,191,Yes,No,0.71,3143,628
16865,16865,22,46101,0.01,0.0,4251076520,7846,Yes,Master or equivalent,Male,Yes,Married,13,2,6,28,Non-technology Related Job,154,NM,147,191,Yes,No,0.71,3667,916
16866,16866,53,157001,0.0,0.0,4251085017,7847,Yes,Master or equivalent,Female,Yes,Married,71,3,3,47,Non-technology Related Job,326,NC,344,206,No,No,0.16,6555,936
16867,16867,55,211959,0.03,0.0,4251026466,7848,Yes,Master or equivalent,Male,No,Single,42,0,5,16,Non-technology Related Job,2,MO,444,241,No,No,0.7,5853,975
16868,16868,55,211959,0.03,0.0,4251026466,7848,Yes,Master or equivalent,Male,No,Single,42,0,5,16,Non-technology Related Job,2,MO,444,241,No,No,0.7,9424,785
16869,16869,57,16916,0.07,0.0,4251092427,7849,Yes,High School or below,Male,Yes,Married,12,2,0,86,Others,179,LA,43,26,No,Yes,0.23,3397,424
16870,16870,57,16916,0.07,0.0,4251092427,7849,Yes,High School or below,Male,Yes,Married,12,2,0,86,Others,179,LA,43,26,No,Yes,0.23,4809,801
16871,16871,59,71874,0.02,0.03,4251021880,7850,Yes,High School or below,Female,Yes,Single,103,3,2,55,Others,355,HI,142,61,No,No,0.76,3556,889
16872,16872,59,71874,0.02,0.03,4251021880,7850,Yes,High School or below,Female,Yes,Single,103,3,2,55,Others,355,HI,142,61,No,No,0.76,2454,818
16873,16873,75,69903,0.04,0.01,4251035848,7851,Yes,High School or below,Male,Yes,Married,111,1,7,95,Non-technology Related Job,215,NE,146,171,No,No,0.97,7269,807
16874,16874,75,69903,0.04,0.01,4251035848,7851,Yes,High School or below,Male,Yes,Married,111,1,7,95,Non-technology Related Job,215,NE,146,171,No,No,0.97,2455,491
16875,16875,77,124860,0.0,0.0,4251077145,7852,Yes,High School or below,Female,No,Single,81,3,1,65,Non-technology Related Job,391,MD,245,206,No,No,0.5,4862,694
16876,16876,77,124860,0.0,0.0,4251077145,7852,Yes,High School or below,Female,No,Single,81,3,1,65,Non-technology Related Job,391,MD,245,206,No,No,0.5,5163,645
16877,16877,12,179817,0.04,0.0,4251012996,7853,Yes,High School or below,Female,Yes,Married,52,0,4,34,Others,67,IL,344,241,No,No,0.03,5703,712
16878,16878,12,179817,0.04,0.0,4251012996,7853,Yes,High School or below,Female,Yes,Married,52,0,4,34,Others,67,IL,344,241,No,No,0.03,807,269
16879,16879,12,179817,0.04,0.0,4251012996,7853,Yes,High School or below,Female,Yes,Married,52,0,4,34,Others,67,IL,344,241,No,No,0.03,557,557
16880,16880,14,234775,0.07,0.0,4251015696,7854,Yes,High School or below,Male,No,Single,23,1,6,3,Others,244,CA,444,26,No,No,0.56,3533,706
16881,16881,14,234775,0.07,0.0,4251015696,7854,Yes,High School or below,Male,No,Single,23,1,6,3,Others,244,CA,444,26,No,No,0.56,337,337
16882,16882,30,232804,0.01,0.01,4251087808,7855,Yes,Bachelor or equivalent,Female,Yes,Married,31,0,3,44,Non-technology Related Job,104,MI,447,136,No,No,0.77,1305,435
16883,16883,30,232804,0.01,0.01,4251087808,7855,Yes,Bachelor or equivalent,Female,Yes,Married,31,0,3,44,Non-technology Related Job,104,MI,447,136,No,No,0.77,2525,841
16884,16884,32,37761,0.05,0.01,4251071996,7856,Yes,Bachelor or equivalent,Male,Yes,Single,1,1,5,13,Non-technology Related Job,280,IA,46,171,No,No,0.3,3933,983
16885,16885,32,37761,0.05,0.01,4251071996,7856,Yes,Bachelor or equivalent,Male,Yes,Single,1,1,5,13,Non-technology Related Job,280,IA,46,171,No,No,0.3,4493,1123
16886,16886,34,92719,0.01,0.0,4251068027,7857,Yes,Master or equivalent,Male,Yes,Married,92,2,0,83,Non-technology Related Job,456,CT,146,206,No,No,0.83,7884,876
16887,16887,34,92719,0.01,0.0,4251068027,7857,Yes,Master or equivalent,Male,Yes,Married,92,2,0,83,Non-technology Related Job,456,CT,146,206,No,No,0.83,2659,886
16888,16888,34,92719,0.01,0.0,4251068027,7857,Yes,Master or equivalent,Male,Yes,Married,92,2,0,83,Non-technology Related Job,456,CT,146,206,No,No,0.83,655,655
16889,16889,36,147676,0.04,0.0,4251028453,7858,Yes,Master or equivalent,Female,No,Married,63,3,2,52,Others,132,WY,245,241,No,No,0.36,2159,539
16890,16890,36,147676,0.04,0.0,4251028453,7858,Yes,Master or equivalent,Female,No,Married,63,3,2,52,Others,132,WY,245,241,No,No,0.36,3852,642
16891,16891,52,145705,0.06,0.02,4251092918,7859,Yes,High School or below,Male,No,Married,71,2,7,92,Non-technology Related Job,493,KY,248,101,No,No,0.57,2046,511
16892,16892,52,145705,0.06,0.02,4251092918,7859,Yes,High School or below,Male,No,Married,71,2,7,92,Non-technology Related Job,493,KY,248,101,No,No,0.57,2009,502
16893,16893,52,145705,0.06,0.02,4251092918,7859,Yes,High School or below,Male,No,Married,71,2,7,92,Non-technology Related Job,493,KY,248,101,No,No,0.57,869,869
16894,16894,54,200663,0.02,0.01,4251099172,7860,Yes,High School or below,Female,Yes,Single,41,3,1,62,Non-technology Related Job,169,GA,347,136,No,No,0.11,4058,811
16895,16895,54,200663,0.02,0.01,4251099172,7860,Yes,High School or below,Female,Yes,Single,41,3,1,62,Non-technology Related Job,169,GA,347,136,No,No,0.11,6339,792
16896,16896,56,5620,0.06,0.01,4251063909,7861,No,High School or below,Female,Yes,Single,12,0,4,31,Non-technology Related Job,345,AK,447,171,No,No,0.64,1580,526
16897,16897,56,5620,0.06,0.01,4251063909,7861,No,High School or below,Female,Yes,Single,12,0,4,31,Non-technology Related Job,345,AK,447,171,No,No,0.64,1599,533
16898,16898,58,60577,0.01,0.0,4251028072,7862,Yes,High School or below,Female,Yes,Married,103,2,6,0,Non-technology Related Job,21,VT,46,206,No,No,0.17,2773,924
16899,16899,58,60577,0.01,0.0,4251028072,7862,Yes,High School or below,Female,Yes,Married,103,2,6,0,Non-technology Related Job,21,VT,46,206,No,No,0.17,6016,752
16900,16900,74,58606,0.03,0.02,4251033749,7863,Yes,High School or below,Female,Yes,Married,110,0,3,41,Non-technology Related Job,382,ID,49,66,No,Yes,0.38,2395,479
16901,16901,74,58606,0.03,0.02,4251033749,7863,Yes,High School or below,Female,Yes,Married,110,0,3,41,Non-technology Related Job,382,ID,49,66,No,Yes,0.38,1122,561
16902,16902,76,113564,0.07,0.02,4251053367,7864,Yes,Bachelor or equivalent,Female,Yes,Married,81,1,5,10,Non-technology Related Job,58,AR,149,101,Yes,No,0.91,1216,608
16903,16903,76,113564,0.07,0.02,4251053367,7864,Yes,Bachelor or equivalent,Female,Yes,Married,81,1,5,10,Non-technology Related Job,58,AR,149,101,Yes,No,0.91,2997,499
16904,16904,79,168521,0.02,0.01,4251023704,7865,Yes,Bachelor or equivalent,Male,No,Single,52,2,7,80,Non-technology Related Job,234,WA,248,136,No,No,0.44,2778,694
16905,16905,79,168521,0.02,0.01,4251023704,7865,Yes,Bachelor or equivalent,Male,No,Single,52,2,7,80,Non-technology Related Job,234,WA,248,136,No,No,0.44,4104,820
16906,16906,41,29422,0.01,0.02,4251014177,7866,Yes,Bachelor or equivalent,Female,Yes,Single,110,0,5,98,Others,406,WI,445,151,No,No,0.9,6727,747
16907,16907,41,29422,0.01,0.02,4251014177,7866,Yes,Bachelor or equivalent,Female,Yes,Single,110,0,5,98,Others,406,WI,445,151,No,No,0.9,3110,622
16908,16908,43,84379,0.04,0.01,4251069864,7867,Yes,Bachelor or equivalent,Female,Yes,Married,81,1,7,67,Others,83,SD,44,186,No,No,0.43,2307,769
16909,16909,43,84379,0.04,0.01,4251069864,7867,Yes,Bachelor or equivalent,Female,Yes,Married,81,1,7,67,Others,83,SD,44,186,No,No,0.43,3215,803
16910,16910,31,26465,0.04,0.02,4251085695,7868,Yes,Master or equivalent,Male,Yes,Married,1,3,1,59,Non-technology Related Job,447,WI,450,66,No,No,0.71,490,245
16911,16911,31,26465,0.04,0.02,4251085695,7868,Yes,Master or equivalent,Male,Yes,Married,1,3,1,59,Non-technology Related Job,447,WI,450,66,No,No,0.71,2764,691
16912,16912,33,81423,0.07,0.02,4251092001,7869,Yes,High School or below,Female,Yes,Single,92,1,3,28,Non-technology Related Job,123,TN,49,101,No,No,0.24,2421,484
16913,16913,33,81423,0.07,0.02,4251092001,7869,Yes,High School or below,Female,Yes,Single,92,1,3,28,Non-technology Related Job,123,TN,49,101,No,No,0.24,2195,439
16914,16914,63,192323,0.06,0.02,4251028695,7870,Yes,High School or below,Male,Yes,Single,30,2,1,47,Others,295,TX,246,116,No,No,0.7,6730,1121
16915,16915,63,192323,0.06,0.02,4251028695,7870,Yes,High School or below,Male,Yes,Single,30,2,1,47,Others,295,TX,246,116,No,No,0.7,6425,803
16916,16916,66,247280,0.01,0.02,4251071938,7871,Yes,High School or below,Male,No,Married,1,3,3,16,Others,472,OK,346,151,No,No,0.23,3250,650
16917,16917,66,247280,0.01,0.02,4251071938,7871,Yes,High School or below,Male,No,Married,1,3,3,16,Others,472,OK,346,151,No,No,0.23,5511,688
16918,16918,68,52238,0.05,0.01,4251053497,7872,Yes,High School or below,Female,Yes,Single,92,0,5,85,Others,148,NH,445,186,No,No,0.76,7652,956
16919,16919,68,52238,0.05,0.01,4251053497,7872,Yes,High School or below,Female,Yes,Single,92,0,5,85,Others,148,NH,445,186,No,No,0.76,7488,936
16920,16920,55,244324,0.04,0.02,4251075948,7873,Yes,High School or below,Male,Yes,Single,12,3,7,77,Non-technology Related Job,12,OK,351,66,No,No,0.05,1821,910
16921,16921,55,244324,0.04,0.02,4251075948,7873,Yes,High School or below,Male,Yes,Single,12,3,7,77,Non-technology Related Job,12,OK,351,66,No,No,0.05,3644,607
16922,16922,18,105224,0.02,0.02,4251009999,7874,Yes,High School or below,Female,Yes,Single,70,0,5,95,Others,184,PA,48,81,No,No,0.5,5850,731
16923,16923,18,105224,0.02,0.02,4251009999,7874,Yes,High School or below,Female,Yes,Single,70,0,5,95,Others,184,PA,48,81,No,No,0.5,9799,890
16924,16924,18,105224,0.02,0.02,4251009999,7874,Yes,High School or below,Female,Yes,Single,70,0,5,95,Others,184,PA,48,81,No,No,0.5,1111,1111
16925,16925,20,160182,0.06,0.02,4251034635,7875,Yes,Bachelor or equivalent,Female,Yes,Married,41,1,7,64,Others,360,NM,147,116,No,No,0.03,4811,801
16926,16926,20,160182,0.06,0.02,4251034635,7875,Yes,Bachelor or equivalent,Female,Yes,Married,41,1,7,64,Others,360,NM,147,116,No,No,0.03,4964,827
16927,16927,22,215139,0.02,0.02,4251014916,7876,Yes,Bachelor or equivalent,Female,Yes,Single,12,3,1,34,Others,37,MN,246,151,No,Yes,0.56,4393,732
16928,16928,22,215139,0.02,0.02,4251014916,7876,Yes,Bachelor or equivalent,Female,Yes,Single,12,3,1,34,Others,37,MN,246,151,No,Yes,0.56,4397,732
16929,16929,22,215139,0.02,0.02,4251014916,7876,Yes,Bachelor or equivalent,Female,Yes,Single,12,3,1,34,Others,37,MN,246,151,No,Yes,0.56,911,455
16930,16930,24,20097,0.05,0.01,4251078832,7877,Yes,Bachelor or equivalent,Male,No,Married,102,0,4,3,Others,213,KS,346,186,No,No,0.1,1726,863
16931,16931,24,20097,0.05,0.01,4251078832,7877,Yes,Bachelor or equivalent,Male,No,Married,102,0,4,3,Others,213,KS,346,186,No,No,0.1,2873,957
16932,16932,24,20097,0.05,0.01,4251078832,7877,Yes,Bachelor or equivalent,Male,No,Married,102,0,4,3,Others,213,KS,346,186,No,No,0.1,245,245
16933,16933,40,18126,0.07,0.03,4251095573,7878,Yes,Master or equivalent,Female,Yes,Single,110,2,1,44,Non-technology Related Job,73,NC,349,46,No,No,0.31,3179,635
16934,16934,40,18126,0.07,0.03,4251095573,7878,Yes,Master or equivalent,Female,Yes,Single,110,2,1,44,Non-technology Related Job,73,NC,349,46,No,No,0.31,6633,829
16935,16935,40,18126,0.07,0.03,4251095573,7878,Yes,Master or equivalent,Female,Yes,Single,110,2,1,44,Non-technology Related Job,73,NC,349,46,No,No,0.31,409,409
16936,16936,42,73083,0.03,0.02,4251048886,7879,Yes,Master or equivalent,Male,Yes,Married,81,0,3,13,Others,249,MO,448,81,No,No,0.84,4858,694
16937,16937,42,73083,0.03,0.02,4251048886,7879,Yes,Master or equivalent,Male,Yes,Married,81,0,3,13,Others,249,MO,448,81,No,No,0.84,1953,390
16938,16938,44,128041,0.07,0.02,4251045046,7880,Yes,High School or below,Male,Yes,Single,52,1,5,82,Others,425,LA,48,116,No,No,0.37,6809,851
16939,16939,44,128041,0.07,0.02,4251045046,7880,Yes,High School or below,Male,Yes,Single,52,1,5,82,Others,425,LA,48,116,No,No,0.37,5282,754
16940,16940,47,182998,0.02,0.01,4251073686,7881,No,High School or below,Female,Yes,Married,22,2,0,52,Others,102,HI,147,151,No,No,0.9,6817,852
16941,16941,47,182998,0.02,0.01,4251073686,7881,No,High School or below,Female,Yes,Married,22,2,0,52,Others,102,HI,147,151,No,No,0.9,5076,725
16942,16942,63,181027,0.04,0.03,4251020567,7882,Yes,High School or below,Male,No,Single,30,1,5,92,Non-technology Related Job,462,NV,150,11,No,No,0.11,2729,682
16943,16943,63,181027,0.04,0.03,4251020567,7882,Yes,High School or below,Male,No,Single,30,1,5,92,Non-technology Related Job,462,NV,150,11,No,No,0.11,4042,808
16944,16944,65,235984,0.0,0.03,4251046284,7883,Yes,High School or below,Female,Yes,Married,1,2,7,61,Non-technology Related Job,138,MD,250,46,No,No,0.64,4625,770
16945,16945,65,235984,0.0,0.03,4251046284,7883,Yes,High School or below,Female,Yes,Married,1,2,7,61,Non-technology Related Job,138,MD,250,46,No,No,0.64,1329,664
16946,16946,67,40942,0.03,0.02,4251040530,7884,Yes,High School or below,Female,Yes,Single,91,3,1,31,Others,314,IL,349,81,No,No,0.17,7211,801
16947,16947,67,40942,0.03,0.02,4251040530,7884,Yes,High School or below,Female,Yes,Single,91,3,1,31,Others,314,IL,349,81,No,No,0.17,2294,458
16948,16948,69,95899,0.07,0.02,4251089489,7885,Yes,High School or below,Male,Yes,Married,62,0,4,0,Others,491,CA,448,116,No,No,0.7,3705,617
